Products.status,Products.vendor,Products.list_price,Products.price,Products.cost,Products.Shop_Brn
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,775.0,477.5,382.0,0
0.0,2.0,380.0,217.29,173.83,0
0.0,2.0,399.0,238.96,191.17,0
0.0,2.0,133.0,91.54,72.65,0
0.0,2.0,422.0,268.39,214.71,0
0.0,2.0,85.5,59.55,44.11,0
3.0,1.0,9.48,6.77,1.23,1
3.0,1.0,16.02,11.44,2.08,1
3.0,1.0,131.04,93.6,72.0,1
0.0,1.0,90.2,46.0,33.33,1
0.0,1.0,160.36,114.54,83.0,1
0.0,2.0,469.0,192.05,153.64,0
0.0,1.0,72.39,51.71,37.47,1
0.0,5.0,13.0,15.95,9.1,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,43.89,42.53,30.82,1
0.0,1.0,42.63,42.53,30.82,1
0.0,1.0,17.93,12.81,7.32,1
0.0,1.0,139.23,99.45,76.5,1
0.0,1.0,48.99,34.99,24.99,1
0.0,1.0,140.14,100.1,77.0,1
0.0,1.0,50.96,36.4,26.0,1
0.0,1.0,48.5,34.64,24.74,1
0.0,1.0,42.63,30.45,21.0,1
0.0,1.0,87.12,62.23,47.5,1
0.0,1.0,51.69,36.92,26.37,1
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,25.0,19.38,12.5,0
0.0,2.0,527.8,239.77,184.98,0
2.0,2.0,546.0,254.78,188.69,0
0.0,2.0,259.97,125.99,99.99,0
0.0,1.0,230.38,164.56,131.65,1
0.0,1.0,35.01,25.01,17.25,1
3.0,1.0,279.99,199.99,97.0,1
0.0,2.0,1482.03,473.75,379.0,0
0.0,2.0,420.0,209.71,167.77,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,162.05,81.89,62.51,0
0.0,5.0,55.0,41.75,30.25,0
0.0,1.0,77.27,55.19,39.99,1
3.0,1.0,170.98,122.13,88.5,1
3.0,1.0,369.25,263.75,211.0,1
3.0,1.0,200.2,143.0,104.0,1
0.0,2.0,387.4,212.45,169.96,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,28.47,27.17,18.74,0
2.0,2.0,1183.0,620.0,399.99,0
2.0,2.0,168.14,94.71,75.17,0
3.0,7.0,82.6,64.31,48.35,0
0.0,1.0,230.38,164.56,131.65,1
2.0,5.0,8.0,22.0,4.0,0
0.0,2.0,364.36,129.53,101.99,0
0.0,1.0,195.94,155.0,101.79,1
0.0,1.0,195.94,155.0,101.79,1
0.0,1.0,123.45,54.82,41.85,1
3.0,1.0,59.26,42.33,12.8,1
0.0,2.0,712.42,306.96,245.57,0
3.0,5.0,75.0,72.66,45.0,0
0.0,1.0,55.09,29.78,20.54,0
0.0,1.0,116.7,83.36,63.63,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,231.0,165.0,132.0,1
0.0,5.0,25.0,25.38,17.5,0
0.0,1.0,26.6,19.0,12.26,1
3.0,1.0,400.75,286.25,229.0,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,32.27,23.05,14.87,1
0.0,1.0,40.61,29.01,20.01,1
0.0,1.0,69.54,49.67,35.99,1
0.0,1.0,60.66,43.33,31.4,1
0.0,1.0,25.4,18.14,11.7,1
0.0,1.0,75.33,53.81,38.99,1
0.0,5.0,27.5,21.31,13.75,0
0.0,2.0,1482.03,473.75,379.0,0
0.0,2.0,242.89,140.12,110.33,0
3.0,7.0,102.8,81.93,61.6,0
0.0,5.0,16.0,15.4,8.8,0
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,139.99,99.99,50.6,1
0.0,1.0,59.89,42.78,31.0,1
0.0,2.0,50.93,32.45,23.18,0
0.0,2.0,155.97,59.05,43.74,0
0.0,1.0,27.79,25.35,17.48,1
0.0,1.0,40.6,29.0,20.0,1
0.0,5.0,30.0,23.25,15.0,0
2.0,1.0,73.32,52.37,37.95,1
0.0,5.0,62.5,57.31,43.75,0
0.0,2.0,24.99,24.29,16.75,0
3.0,1.0,24.53,17.52,5.65,1
0.0,1.0,140.32,70.03,53.46,1
0.0,1.0,230.38,164.56,131.65,1
0.0,2.0,400.36,167.08,131.56,0
0.0,5.0,127.5,99.45,76.5,0
0.0,5.0,60.0,41.4,30.0,0
3.0,1.0,288.75,206.25,165.0,1
3.0,5.0,20.0,18.88,8.0,0
0.0,5.0,32.5,32.99,22.75,0
3.0,5.0,20.0,18.88,8.0,0
3.0,1.0,26.73,19.09,3.47,1
0.0,1.0,96.91,69.22,52.84,1
0.0,1.0,77.27,55.19,39.99,1
0.0,5.0,75.0,58.95,45.0,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,39.99,32.66,11.88,1
0.0,5.0,102.5,93.28,71.75,0
0.0,5.0,27.5,27.91,19.25,0
3.0,1.0,469.0,335.0,268.0,1
3.0,1.0,3.64,7.65,1.39,0
0.0,1.0,72.66,51.9,37.61,1
0.0,1.0,47.11,26.03,17.95,1
0.0,1.0,47.11,26.03,17.95,1
0.0,5.0,97.5,89.41,68.25,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,5.0,3.25,10.73,1.95,0
3.0,5.0,10.0,18.6,6.0,0
0.0,2.0,238.0,121.38,96.33,0
0.0,2.0,24.5,26.23,18.09,0
0.0,1.0,53.31,38.08,27.2,1
2.0,1.0,36.23,31.87,21.98,1
0.0,1.0,62.24,44.46,32.22,1
0.0,1.0,64.55,46.11,33.41,1
0.0,1.0,61.01,43.58,31.58,1
0.0,1.0,27.13,17.97,10.27,0
3.0,1.0,12.32,8.8,1.6,1
0.0,1.0,27.1,19.36,12.49,1
0.0,1.0,123.34,100.0,67.25,1
0.0,1.0,62.06,44.33,32.12,1
0.0,1.0,75.18,53.7,40.99,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,2.1,6.55,1.19,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,30.49,18.0,11.61,1
3.0,1.0,1.47,3.08,0.56,0
0.0,2.0,335.4,167.11,131.58,0
0.0,2.0,32.0,21.3,13.74,0
0.0,2.0,61.0,38.84,27.74,0
0.0,5.0,75.0,54.04,41.25,0
0.0,2.0,57.2,38.15,27.25,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,34.16,24.4,16.83,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,34.16,24.4,16.83,1
0.0,1.0,38.57,27.55,19.0,1
0.0,1.0,59.89,42.78,31.0,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,300.0,149.68,117.86,0
0.0,1.0,91.7,65.5,50.0,1
0.0,1.0,91.7,65.5,50.0,1
0.0,1.0,91.7,65.5,50.0,1
0.0,1.0,91.7,65.5,50.0,1
0.0,1.0,195.94,155.0,101.79,1
0.0,2.0,37.99,36.53,26.09,0
3.0,1.0,230.38,164.56,131.65,1
0.0,1.0,24.92,17.8,10.17,1
0.0,1.0,186.54,133.24,96.55,1
3.0,1.0,101.44,72.46,42.0,1
0.0,1.0,24.35,17.39,11.22,1
0.0,1.0,79.59,42.27,30.63,1
0.0,1.0,76.41,54.58,39.55,1
0.0,1.0,18.98,13.56,7.75,1
3.0,1.0,353.07,252.19,201.75,1
0.0,5.0,14.0,13.48,7.7,0
3.0,5.0,28.5,22.09,14.25,0
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,400.75,286.25,229.0,1
3.0,7.0,79.8,68.96,51.85,0
0.0,5.0,100.0,78.6,60.0,0
0.0,1.0,34.16,24.4,16.83,1
0.0,1.0,64.05,45.75,33.15,1
0.0,1.0,226.58,168.0,119.0,1
0.0,1.0,139.22,99.44,76.49,0
0.0,5.0,150.0,115.2,90.0,0
0.0,5.0,65.0,53.82,39.0,0
3.0,5.0,37.5,32.63,22.5,0
0.0,1.0,32.27,23.05,14.87,1
0.0,1.0,231.0,165.0,132.0,1
0.0,5.0,42.75,34.08,23.5,0
0.0,1.0,42.95,30.68,21.16,1
0.0,1.0,119.21,85.15,65.0,1
0.0,5.0,27.5,27.91,19.25,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,117.18,83.7,63.89,1
0.0,1.0,28.21,20.15,13.0,1
3.0,1.0,15.4,19.59,6.32,0
3.0,1.0,2.59,4.24,0.77,1
0.0,1.0,66.54,47.53,34.44,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,35.0,25.0,17.24,1
1.0,1.0,83.69,59.78,21.57,1
0.0,1.0,40.6,29.0,20.0,1
0.0,1.0,82.73,59.09,45.11,1
3.0,1.0,104.99,74.99,43.5,1
0.0,1.0,51.63,32.99,22.75,1
0.0,5.0,45.0,37.8,27.0,0
0.0,1.0,59.89,42.78,31.0,1
0.0,1.0,177.74,126.96,92.0,1
0.0,1.0,77.85,55.61,42.45,1
0.0,2.0,31.07,24.41,15.75,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,64.72,46.23,33.5,1
3.0,1.0,39.99,32.66,11.88,1
0.0,5.0,100.0,85.15,65.0,0
3.0,1.0,288.75,206.25,165.0,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,76.92,54.94,39.81,1
0.0,1.0,72.37,51.69,37.46,1
3.0,1.0,279.99,199.99,97.0,1
3.0,5.0,5.75,15.68,2.85,0
3.0,1.0,116.35,83.11,63.44,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,35.01,25.01,17.25,1
0.0,1.0,45.15,24.94,17.2,1
0.0,2.0,153.37,60.4,44.74,0
5.0,5.0,150.0,97.5,75.0,0
0.0,1.0,64.32,45.94,33.29,1
3.0,1.0,265.99,189.99,152.0,1
0.0,1.0,112.0,52.16,37.8,1
0.0,1.0,112.0,52.16,37.8,1
0.0,1.0,112.0,52.16,37.8,1
0.0,1.0,112.0,51.06,37.0,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,72.49,38.65,27.61,1
0.0,1.0,49.2,35.14,25.1,1
0.0,2.0,171.57,66.95,51.5,0
3.0,1.0,469.0,335.0,268.0,1
0.0,1.0,70.01,50.01,36.24,0
0.0,1.0,82.42,58.87,44.94,0
3.0,5.0,89.99,52.36,24.0,0
0.0,1.0,58.21,32.15,22.17,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,131.04,93.6,72.0,1
0.0,1.0,26.78,19.13,12.34,1
0.0,1.0,97.19,69.42,52.99,0
0.0,1.0,59.89,42.78,31.0,1
3.0,5.0,89.99,52.36,24.0,0
3.0,5.0,17.0,14.88,8.5,0
0.0,5.0,12.5,13.13,7.5,0
0.0,1.0,47.98,34.27,24.48,1
3.0,5.0,89.99,52.36,24.0,0
0.0,5.0,25.0,25.38,17.5,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,122.54,87.53,66.82,1
0.0,1.0,45.68,32.63,22.5,1
0.0,1.0,74.28,53.06,38.45,0
3.0,1.0,274.75,196.25,157.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,70.32,36.78,26.27,1
0.0,5.0,13.0,15.95,9.1,0
0.0,1.0,26.99,16.12,9.21,0
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,64.72,46.23,33.5,1
3.0,1.0,11.86,8.47,1.54,1
0.0,1.0,131.04,93.6,72.0,1
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,65.09,47.99,33.69,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,15.64,11.17,2.03,1
3.0,1.0,229.25,163.75,131.0,1
3.0,7.0,25.0,24.89,15.75,0
0.0,1.0,18.72,13.37,7.64,1
0.0,5.0,12.5,13.13,7.5,0
0.0,5.0,12.5,13.13,7.5,0
0.0,1.0,51.79,36.99,16.46,1
0.0,1.0,130.13,95.0,71.5,1
3.0,1.0,39.99,32.66,11.88,1
3.0,5.0,10.0,18.6,6.0,0
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,93.53,66.81,51.0,1
3.0,1.0,10.86,7.76,1.41,1
0.0,1.0,116.7,83.36,63.63,1
3.0,1.0,129.22,99.0,71.0,1
3.0,1.0,125.99,89.99,49.1,1
3.0,1.0,14.71,10.51,1.91,1
3.0,1.0,14.7,16.18,5.22,1
3.0,5.0,20.0,31.51,12.0,0
0.0,1.0,26.01,18.58,11.99,1
3.0,1.0,400.75,286.25,229.0,1
0.0,1.0,58.45,41.75,29.82,1
0.0,5.0,17.5,15.31,8.75,0
3.0,1.0,393.75,281.25,225.0,1
3.0,1.0,101.44,72.46,42.0,1
0.0,5.0,18.0,15.75,9.0,0
1.0,5.0,450.0,337.5,270.0,0
0.0,1.0,32.73,19.33,12.47,1
0.0,1.0,42.31,30.22,20.84,1
3.0,1.0,4.24,3.03,0.55,1
1.0,5.0,450.0,337.5,270.0,0
0.0,5.0,80.0,62.88,48.0,0
3.0,5.0,12.5,19.38,6.25,0
0.0,1.0,55.08,39.34,28.1,1
0.0,2.0,132.06,64.03,49.25,0
0.0,1.0,42.21,30.15,20.79,1
3.0,1.0,108.08,77.2,58.93,1
0.0,1.0,44.7,31.93,22.02,1
3.0,1.0,2.1,6.55,1.19,1
3.0,1.0,400.75,286.25,229.0,1
0.0,5.0,20.0,17.05,11.0,0
0.0,5.0,18.0,17.33,9.9,0
0.0,5.0,22.0,18.76,12.1,0
0.0,1.0,47.45,33.89,24.21,1
0.0,1.0,51.77,28.59,19.72,1
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,59.25,42.32,30.67,1
0.0,1.0,59.25,42.32,30.67,1
3.0,5.0,20.5,19.07,12.3,0
3.0,1.0,25.19,17.99,3.27,1
3.0,5.0,21.5,20.0,12.9,0
0.0,5.0,12.0,12.6,7.2,0
3.0,1.0,16.02,11.44,2.08,0
5.0,5.0,290.0,181.25,145.0,0
3.0,1.0,66.5,47.5,20.13,1
0.0,1.0,52.05,37.18,26.56,1
3.0,1.0,20.96,14.97,4.83,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,249.38,132.19,95.79,0
3.0,1.0,265.99,189.99,152.0,1
3.0,5.0,20.0,31.51,12.0,0
3.0,1.0,400.75,286.25,229.0,1
0.0,1.0,23.88,17.06,9.75,1
3.0,1.0,402.5,287.5,230.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,618.76,212.49,169.99,0
0.0,1.0,129.22,99.0,71.0,1
3.0,1.0,18.87,13.48,2.45,1
0.0,1.0,52.05,37.18,26.56,1
0.0,1.0,115.54,82.53,63.0,1
0.0,5.0,85.0,55.68,42.5,0
0.0,1.0,24.47,17.48,9.99,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,82.42,58.87,44.94,0
3.0,5.0,17.5,15.31,8.75,0
3.0,5.0,20.5,19.07,12.3,0
0.0,5.0,50.0,41.4,30.0,0
0.0,1.0,22.02,17.52,10.01,1
3.0,1.0,18.87,13.48,2.45,1
0.0,1.0,35.01,25.01,17.25,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,73.5,52.5,38.04,1
0.0,1.0,140.32,70.03,53.46,1
3.0,1.0,3.5,5.67,1.03,1
3.0,1.0,131.04,93.6,72.0,1
0.0,2.0,20.99,23.7,15.29,0
0.0,1.0,36.41,26.01,17.94,1
3.0,1.0,20.02,14.3,2.6,0
0.0,2.0,300.0,149.68,117.86,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,230.38,164.56,131.65,1
3.0,1.0,7.39,5.28,0.96,1
0.0,1.0,136.5,97.5,75.0,1
0.0,1.0,50.96,36.4,26.0,1
0.0,5.0,30.0,23.25,15.0,0
0.0,1.0,82.42,58.87,44.94,0
0.0,5.0,55.0,45.54,33.0,0
0.0,5.0,72.5,56.99,43.5,0
0.0,1.0,33.57,23.98,15.47,1
0.0,2.0,163.75,80.47,62.87,0
0.0,1.0,49.11,24.42,16.84,1
0.0,1.0,27.58,15.47,8.84,1
3.0,1.0,400.75,286.25,229.0,1
0.0,2.0,140.4,61.76,45.75,0
0.0,1.0,236.25,168.75,135.0,1
3.0,5.0,20.0,18.88,8.0,0
0.0,5.0,20.0,21.7,14.0,0
3.0,5.0,25.0,33.88,15.0,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,5.0,25.0,21.31,13.75,0
3.0,1.0,55.19,69.99,28.16,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,173.88,124.2,90.0,1
0.0,5.0,55.0,45.54,33.0,0
0.0,1.0,27.23,19.45,12.55,0
0.0,2.0,81.9,43.25,31.34,0
0.0,5.0,35.0,25.38,17.5,0
0.0,5.0,20.0,17.5,10.0,0
3.0,5.0,27.0,20.93,13.5,0
3.0,1.0,279.99,199.99,97.0,1
0.0,2.0,169.0,95.24,75.59,0
0.0,1.0,74.28,53.06,40.5,1
0.0,1.0,49.28,26.06,17.97,0
0.0,1.0,123.45,54.82,41.85,1
0.0,1.0,137.8,68.76,52.49,1
0.0,5.0,37.5,36.75,26.25,0
0.0,5.0,22.5,19.14,12.35,0
3.0,5.0,10.0,15.5,5.0,0
3.0,1.0,14.7,17.11,5.52,1
3.0,1.0,66.5,47.5,20.13,1
0.0,1.0,435.05,184.4,147.52,0
0.0,1.0,435.05,184.4,147.52,0
0.0,1.0,86.2,61.57,47.0,1
3.0,1.0,2.1,6.55,1.19,1
0.0,5.0,15.0,15.75,9.0,0
0.0,5.0,1050.0,787.5,630.0,0
0.0,5.0,75.0,58.95,45.0,0
5.0,5.0,125.0,90.06,68.75,0
3.0,1.0,18.41,13.15,2.39,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,6.55,12.93,2.35,1
3.0,7.0,76.7,66.3,49.85,0
3.0,7.0,76.7,66.3,49.85,0
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,35.99,30.12,7.92,1
0.0,1.0,119.46,65.3,49.85,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,33.11,23.65,15.5,1
3.0,5.0,20.0,18.6,12.0,0
0.0,1.0,61.25,43.75,31.7,1
0.0,5.0,275.0,240.63,192.5,0
3.0,1.0,24.63,17.59,10.05,1
3.0,1.0,24.63,17.59,10.05,1
0.0,1.0,54.87,39.19,27.99,1
0.0,1.0,23.88,17.06,9.75,1
0.0,1.0,52.05,37.18,26.56,1
2.0,2.0,88.27,42.42,30.74,0
3.0,1.0,73.96,52.83,40.33,1
0.0,1.0,58.45,31.33,21.61,1
0.0,1.0,24.47,17.48,9.99,0
0.0,1.0,64.72,46.23,33.5,1
0.0,1.0,230.38,164.56,131.65,1
0.0,1.0,75.33,53.81,38.99,1
0.0,1.0,47.85,34.18,23.57,1
0.0,5.0,35.0,30.45,21.0,0
0.0,2.0,32.0,21.3,13.74,0
0.0,1.0,43.32,30.94,21.34,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,108.08,77.2,58.93,1
0.0,1.0,51.69,36.92,26.37,1
2.0,2.0,41.57,25.72,17.74,0
3.0,5.0,20.0,31.0,12.0,0
0.0,1.0,106.75,53.28,40.67,0
0.0,2.0,469.0,192.05,153.64,0
0.0,1.0,62.65,29.0,20.0,1
3.0,1.0,10.01,7.15,1.3,1
0.0,1.0,27.27,18.18,10.39,0
0.0,1.0,42.49,24.13,16.64,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,15.64,11.17,2.03,1
0.0,1.0,42.28,23.76,15.33,1
3.0,1.0,12.17,8.69,1.58,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,80.7,57.64,44.0,1
3.0,1.0,226.58,168.0,119.0,1
3.0,1.0,170.98,122.13,88.5,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,42.63,30.45,21.0,1
3.0,1.0,26.74,19.1,6.16,1
0.0,1.0,82.42,58.87,44.94,0
0.0,2.0,364.36,129.53,101.99,0
0.0,1.0,50.96,36.4,26.0,1
3.0,1.0,5.46,9.63,1.75,0
3.0,1.0,6.55,12.93,2.35,1
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,61.15,37.62,26.87,0
0.0,1.0,26.36,18.83,12.15,1
0.0,1.0,76.51,41.62,29.73,1
0.0,1.0,76.51,41.62,29.73,1
0.0,1.0,76.51,41.62,29.73,1
0.0,1.0,77.03,55.02,42.0,1
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,96.91,69.22,52.84,1
0.0,5.0,16.0,18.6,12.0,0
0.0,1.0,187.4,133.86,97.0,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,129.22,99.0,71.0,1
3.0,1.0,12.47,8.91,1.62,1
2.0,2.0,41.57,25.72,17.74,0
0.0,2.0,49.14,25.72,17.74,0
3.0,1.0,3.47,7.26,1.32,1
3.0,5.0,20.0,30.22,12.0,0
0.0,1.0,42.63,30.45,21.0,1
0.0,1.0,40.61,29.01,20.01,1
0.0,1.0,33.24,23.74,16.37,1
0.0,1.0,99.16,57.64,44.0,1
0.0,1.0,46.75,33.39,23.03,1
0.0,1.0,27.23,19.45,12.55,0
0.0,1.0,86.66,52.04,37.71,1
0.0,5.0,15.0,13.13,7.5,0
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,121.68,74.27,52.32,0
0.0,5.0,55.0,38.5,27.5,0
0.0,5.0,35.0,30.45,21.0,0
0.0,1.0,40.6,29.0,20.0,1
3.0,5.0,12.5,19.38,6.25,0
0.0,5.0,32.5,23.56,16.25,0
3.0,7.0,25.6,23.62,14.95,0
0.0,1.0,42.49,24.13,16.64,1
3.0,1.0,10.71,14.76,4.76,0
3.0,7.0,79.8,68.96,51.85,0
0.0,2.0,46.67,33.95,24.25,0
3.0,1.0,101.44,72.46,42.0,1
0.0,1.0,231.0,165.0,132.0,1
3.0,1.0,131.04,93.6,72.0,1
0.0,5.0,25.0,19.38,12.5,0
3.0,1.0,11.38,23.82,4.33,1
0.0,1.0,76.92,54.94,39.81,1
0.0,1.0,38.75,22.88,14.76,1
0.0,5.0,40.0,33.6,24.0,0
0.0,2.0,101.92,56.36,41.75,0
0.0,2.0,122.17,56.78,42.06,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,82.42,58.87,44.94,0
3.0,1.0,265.99,189.99,152.0,1
0.0,1.0,102.42,73.16,55.85,1
0.0,5.0,25.0,19.38,12.5,0
0.0,1.0,189.88,135.63,98.28,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,35.01,25.01,17.25,1
0.0,1.0,27.66,19.76,12.75,1
0.0,5.0,42.5,46.92,34.0,0
0.0,1.0,55.3,36.48,26.06,1
2.0,1.0,70.04,37.35,26.68,1
0.0,1.0,96.36,50.66,36.71,1
0.0,1.0,41.8,29.86,20.59,1
3.0,5.0,7.5,16.28,5.25,0
0.0,1.0,40.6,29.0,20.0,1
0.0,5.0,200.0,150.0,102.0,0
0.0,1.0,46.59,33.28,22.95,1
2.0,1.0,36.23,31.87,21.98,1
0.0,1.0,93.72,66.94,51.1,1
3.0,5.0,8.0,17.36,5.6,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,7.01,5.01,0.91,1
0.0,5.0,25.0,19.38,12.5,0
3.0,5.0,25.0,33.88,15.0,0
0.0,1.0,73.5,52.5,38.04,1
0.0,1.0,42.31,30.22,20.84,1
0.0,1.0,54.31,38.79,27.71,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,98.74,70.53,53.84,1
0.0,1.0,140.14,99.99,77.0,1
0.0,5.0,75.0,68.78,52.5,0
0.0,1.0,63.74,45.53,32.99,1
3.0,1.0,39.99,32.66,11.88,1
0.0,1.0,27.47,19.62,12.66,1
0.0,1.0,53.31,38.08,27.2,1
0.0,1.0,177.74,126.96,92.0,1
0.0,2.0,181.97,89.96,71.4,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,116.45,54.54,41.63,1
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,122.17,56.78,42.06,0
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,29.36,20.97,13.53,1
0.0,1.0,127.4,91.0,70.0,1
3.0,1.0,21.22,15.16,4.89,1
0.0,1.0,92.75,42.75,30.98,1
0.0,1.0,92.75,42.75,30.98,1
0.0,5.0,35.0,25.38,17.5,0
0.0,1.0,19.85,14.12,8.07,1
0.0,1.0,16.49,14.77,8.44,1
3.0,5.0,60.0,49.68,36.0,0
0.0,1.0,24.35,17.39,11.22,1
0.0,2.0,38.87,23.56,16.25,0
3.0,1.0,55.19,69.99,28.16,1
0.0,5.0,16.0,15.4,8.8,0
3.0,1.0,131.04,93.6,72.0,1
3.0,1.0,131.04,93.6,72.0,1
0.0,1.0,82.73,59.09,45.11,1
0.0,1.0,53.31,38.08,27.2,1
3.0,1.0,134.39,95.99,50.03,0
3.0,7.0,31.1,29.69,20.2,0
0.0,1.0,172.69,86.32,65.89,1
0.0,1.0,172.69,86.32,65.89,1
0.0,1.0,51.2,36.57,26.12,1
0.0,2.0,259.97,125.99,99.99,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,58.56,34.55,24.68,0
2.0,2.0,85.67,45.89,33.25,0
2.0,2.0,392.39,161.93,127.5,0
3.0,1.0,7.39,5.28,0.96,1
0.0,2.0,155.97,60.4,44.74,0
0.0,1.0,34.16,24.4,16.83,1
3.0,1.0,40.54,28.96,19.97,1
0.0,1.0,49.98,35.7,25.5,1
3.0,5.0,89.99,52.36,24.0,0
2.0,2.0,155.97,59.05,43.74,0
0.0,1.0,64.72,46.23,33.5,1
3.0,1.0,10.01,7.15,1.3,1
0.0,5.0,28.0,21.7,14.0,0
0.0,5.0,50.0,41.4,30.0,0
0.0,11.0,121.68,44.85,32.5,0
0.0,1.0,93.72,66.94,51.1,1
3.0,5.0,15.75,13.74,7.85,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,39.16,27.97,19.29,1
0.0,2.0,31.07,22.85,14.74,0
0.0,1.0,92.57,66.12,50.47,1
0.0,1.0,58.65,41.89,29.92,1
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,45.3,32.36,22.32,1
0.0,1.0,34.16,24.4,16.83,1
3.0,1.0,14.7,16.55,5.34,1
0.0,1.0,113.75,51.06,37.0,1
0.0,5.0,80.0,62.88,48.0,0
3.0,1.0,25.91,18.51,5.97,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,109.52,58.36,44.55,1
0.0,1.0,109.52,58.36,44.55,1
0.0,11.0,121.68,22.48,14.5,0
0.0,1.0,43.76,31.26,21.56,1
3.0,5.0,89.99,52.36,24.0,0
0.0,1.0,35.53,25.38,17.5,1
3.0,1.0,14.71,10.51,3.6,1
0.0,1.0,18.76,12.39,7.08,1
0.0,1.0,18.79,13.42,7.67,1
0.0,5.0,27.5,27.91,19.25,0
0.0,5.0,20.0,21.7,14.0,0
0.0,5.0,12.5,15.31,8.75,0
3.0,5.0,7.5,16.28,5.25,0
0.0,5.0,10.0,12.25,7.0,0
3.0,1.0,55.19,69.99,28.16,1
0.0,2.0,653.0,270.66,216.53,0
3.0,7.0,25.6,23.62,14.95,0
3.0,1.0,16.21,16.86,5.44,0
3.0,5.0,20.0,31.51,12.0,0
3.0,1.0,269.77,192.69,154.15,1
0.0,1.0,109.13,77.95,59.5,1
3.0,9.0,15.99,8.04,2.01,0
3.0,1.0,226.58,168.0,119.0,1
